Order ID,Product,Quantity,Price,Order Date,Address,City,State,Postal Code,Payment
100566,Kindle Paperwhite,9,89562.21,28-04-2023,123 Main St,Pune,GJ,272606,Debit Card
100567,Flatscreen TV,4,137725.78,28-04-2023,123 Main St,Lucknow,DL,897244,Debit Card
100568,Bluetooth Speaker,5,103070.22,29-04-2023,123 Main St,Ahmedabad,TG,966502,PhonePe
100569,iPad Air,2,56155.64,29-04-2023,123 Main St,Pune,TG,745331,Bank Transfer
100570,Nintendo Switch,6,135388.19,29-04-2023,123 Main St,Mumbai,DL,810803,PhonePe
100571,Nintendo Switch,5,123165.72,29-04-2023,123 Main St,Hyderabad,RJ,780397,Apple Pay
100572,Macbook Pro,3,1387.82,29-04-2023,123 Main St,Hyderabad,KA,770680,UPI
100573,AirPods,9,69102.48,30-04-2023,123 Main St,Delhi,RJ,316835,Google Pay
100574,USB-C Cable,1,143388.52,30-04-2023,123 Main St,Delhi,TN,285281,Apple Pay
100575,Kindle Paperwhite,7,70201.59,30-04-2023,123 Main St,Bengaluru,GJ,759494,Bank Transfer
100576,AirPods,8,116883.9,30-04-2023,123 Main St,Bengaluru,KA,661477,PayPal
100577,Washing Machine,2,21950.45,01-05-2023,123 Main St,Chennai,WB,181173,UPI
100578,PlayStation 5,4,139103.98,01-05-2023,123 Main St,Jaipur,TG,692719,Bank Transfer
100579,Kindle Paperwhite,3,8322.3,01-05-2023,123 Main St,Surat,MH,305159,Credit Card
100580,Washing Machine,2,145453.27,01-05-2023,123 Main St,Chennai,TG,407134,UPI
100581,Macbook Pro,5,137186.69,01-05-2023,123 Main St,Lucknow,TG,673629,PhonePe
100582,Macbook Pro,3,11941.37,02-05-2023,123 Main St,Hyderabad,GJ,216292,Credit Card
100583,iPhone 14,3,40977.56,02-05-2023,123 Main St,Ahmedabad,WB,560131,Cryptocurrency
100584,Washing Machine,2,120642.07,02-05-2023,123 Main St,Hyderabad,MP,362461,Credit Card
100585,Samsung Galaxy S23,9,130151.06,02-05-2023,123 Main St,Delhi,WB,289809,Net Banking
100586,Macbook Pro,5,70124.78,02-05-2023,123 Main St,Jaipur,MH,683822,Debit Card
100587,Dell XPS 15,2,116524.4,03-05-2023,123 Main St,Mumbai,TG,189432,PayPal
100588,Flatscreen TV,8,15783.3,03-05-2023,123 Main St,Kanpur,DL,154781,PayPal
100589,Flatscreen TV,8,98772.43,03-05-2023,123 Main St,Lucknow,TN,859942,PhonePe
100590,USB-C Cable,1,9587.76,03-05-2023,123 Main St,Pune,TG,513089,PhonePe
100591,Flatscreen TV,6,75646.78,03-05-2023,123 Main St,Kanpur,RJ,729228,Credit Card
100592,AirPods,1,42032.99,04-05-2023,123 Main St,Kanpur,MP,727371,PayPal
100593,Bluetooth Speaker,2,110775.32,04-05-2023,123 Main St,Surat,GJ,381434,Cryptocurrency
100594,Flatscreen TV,4,118245.15,04-05-2023,123 Main St,Jaipur,MP,836809,UPI
100595,Nintendo Switch,3,119200.6,04-05-2023,123 Main St,Lucknow,TN,804486,Debit Card
100596,Samsung Galaxy S23,5,109425.71,04-05-2023,123 Main St,Delhi,BR,908284,Google Pay
100597,Kindle Paperwhite,1,121192.59,05-05-2023,123 Main St,Ahmedabad,TG,704584,Apple Pay
100598,Bluetooth Speaker,6,72842.8,05-05-2023,123 Main St,Jaipur,MP,964046,PhonePe
100599,USB-C Cable,7,18965.34,05-05-2023,123 Main St,Kanpur,TG,387491,Credit Card
100600,Bluetooth Speaker,4,133219.25,05-05-2023,123 Main St,Surat,KA,385567,Net Banking
100601,PlayStation 5,7,118496.65,06-05-2023,123 Main St,Jaipur,TG,592099,UPI
100602,iPad Air,6,118570.91,06-05-2023,123 Main St,Chennai,TG,260986,UPI
100603,Samsung Galaxy S23,5,36115.58,06-05-2023,123 Main St,Delhi,WB,682308,Cash
100604,iPhone 14,6,75808.22,06-05-2023,123 Main St,Kolkata,BR,700016,Cash
100605,USB-C Cable,2,77027.99,06-05-2023,123 Main St,Pune,RJ,690161,Credit Card
100606,Washing Machine,1,119380.22,07-05-2023,123 Main St,Mumbai,KA,285321,PhonePe
100607,Bluetooth Speaker,5,67496.91,07-05-2023,123 Main St,Delhi,MP,292416,Net Banking
100608,iPhone 14,9,69042.92,07-05-2023,123 Main St,Lucknow,DL,490010,Net Banking
100609,USB-C Cable,7,110028.55,07-05-2023,123 Main St,Hyderabad,MP,696786,UPI
100610,iPad Air,8,41427.98,07-05-2023,123 Main St,Kolkata,UP,251163,Cryptocurrency
100611,AirPods,3,132063.77,08-05-2023,123 Main St,Surat,WB,401901,Net Banking
100612,iPhone 14,3,125316.73,08-05-2023,123 Main St,Lucknow,RJ,244408,Cryptocurrency
100613,Samsung Galaxy S23,4,129039.79,08-05-2023,123 Main St,Pune,WB,651965,PayPal
100614,USB-C Cable,9,65314.6,08-05-2023,123 Main St,Kolkata,UP,642120,Cryptocurrency
100615,iPad Air,3,17807.16,08-05-2023,123 Main St,Delhi,MH,312433,Cryptocurrency
100616,PlayStation 5,6,42021.29,09-05-2023,123 Main St,Kolkata,MH,245797,Debit Card
100617,Nintendo Switch,9,64291.11,09-05-2023,123 Main St,Lucknow,TN,184121,Apple Pay
100618,AirPods,8,75602.87,09-05-2023,123 Main St,Hyderabad,PB,385396,Apple Pay
100619,Bluetooth Speaker,2,53748.41,09-05-2023,123 Main St,Lucknow,KA,188544,UPI
100620,Kindle Paperwhite,3,111972.78,09-05-2023,123 Main St,Mumbai,KA,477548,Apple Pay
100621,Kindle Paperwhite,7,51586.6,10-05-2023,123 Main St,Kanpur,MP,589179,Credit Card
100622,iPad Air,3,53764.57,10-05-2023,123 Main St,Pune,GJ,989982,Apple Pay
100623,iPhone 14,3,4892.71,10-05-2023,123 Main St,Surat,MH,344512,Apple Pay
100624,Dell XPS 15,9,19581.25,10-05-2023,123 Main St,Hyderabad,KA,119149,Debit Card
100625,Dell XPS 15,3,67434.4,11-05-2023,123 Main St,Surat,TN,575414,Net Banking
100626,Samsung Galaxy S23,3,74934.24,11-05-2023,123 Main St,Bengaluru,TG,680288,PhonePe
100627,Macbook Pro,4,117763.15,11-05-2023,123 Main St,Lucknow,GJ,710796,UPI
100628,AirPods,6,38644.22,11-05-2023,123 Main St,Delhi,WB,166005,Cryptocurrency
100629,AirPods,9,124091.67,11-05-2023,123 Main St,Surat,TG,481190,Cash
100630,AirPods,5,24537.2,12-05-2023,123 Main St,Mumbai,MH,652741,PhonePe
100631,AirPods,6,61204.1,12-05-2023,123 Main St,Delhi,DL,369913,Google Pay
100632,Washing Machine,2,6714.28,12-05-2023,123 Main St,Surat,MP,854194,Net Banking
100633,Samsung Galaxy S23,5,67772.99,12-05-2023,123 Main St,Lucknow,PB,296827,Google Pay
100634,Kindle Paperwhite,6,16763.94,12-05-2023,123 Main St,Lucknow,MP,987581,Credit Card
100635,Dell XPS 15,3,70679.6,13-05-2023,123 Main St,Mumbai,PB,486404,UPI
100636,Macbook Pro,7,75040.58,13-05-2023,123 Main St,Lucknow,PB,513509,UPI
100637,Apple Watch,5,42101.91,13-05-2023,123 Main St,Kanpur,DL,493106,Credit Card
100638,Macbook Pro,6,85267.8,13-05-2023,123 Main St,Mumbai,MP,309111,PayPal
100639,Nintendo Switch,2,101425.66,13-05-2023,123 Main St,Kanpur,MP,726512,Apple Pay
100640,PlayStation 5,7,93810.87,14-05-2023,123 Main St,Jaipur,WB,280220,Google Pay
100641,Bluetooth Speaker,5,24646.39,14-05-2023,123 Main St,Kanpur,WB,202758,PhonePe
100642,USB-C Cable,1,145716.67,14-05-2023,123 Main St,Ahmedabad,BR,321447,Bank Transfer
100643,Bluetooth Speaker,8,72756.25,14-05-2023,123 Main St,Chennai,MH,701922,Cryptocurrency
100644,Samsung Galaxy S23,2,56166.54,14-05-2023,123 Main St,Surat,GJ,212606,Google Pay
100645,Kindle Paperwhite,2,113633.05,15-05-2023,123 Main St,Bengaluru,MH,179142,Debit Card
100646,Sony Headphones,8,48992.02,15-05-2023,123 Main St,Kolkata,RJ,236287,Cryptocurrency
100647,USB-C Cable,5,136216.33,15-05-2023,123 Main St,Delhi,TG,384904,PhonePe
100648,Apple Watch,2,109243.68,15-05-2023,123 Main St,Jaipur,DL,253108,Apple Pay
100649,Dell XPS 15,8,34978.33,16-05-2023,123 Main St,Ahmedabad,PB,306354,Google Pay
100650,USB-C Cable,3,141273.67,16-05-2023,123 Main St,Delhi,KA,156146,UPI
100651,PlayStation 5,3,16096.01,16-05-2023,123 Main St,Hyderabad,UP,645850,Net Banking
100652,Nintendo Switch,3,133697.62,16-05-2023,123 Main St,Surat,MH,311442,PhonePe
100653,Flatscreen TV,2,72160.05,16-05-2023,123 Main St,Chennai,WB,443518,UPI
100654,PlayStation 5,7,104228.44,17-05-2023,123 Main St,Bengaluru,BR,507676,Cash
100655,Nintendo Switch,5,100976.31,17-05-2023,123 Main St,Jaipur,MH,590502,PayPal
100656,iPhone 14,4,72118,17-05-2023,123 Main St,Mumbai,UP,284369,UPI
100657,Kindle Paperwhite,4,102298.17,17-05-2023,123 Main St,Pune,PB,809558,UPI
100658,Bluetooth Speaker,3,101174.24,17-05-2023,123 Main St,Chennai,WB,631552,Cash
100659,Macbook Pro,4,59740.79,18-05-2023,123 Main St,Mumbai,TN,791589,Debit Card
100660,AirPods,3,13688.48,18-05-2023,123 Main St,Jaipur,WB,731834,PayPal
100661,AirPods,7,17262.8,18-05-2023,123 Main St,Kolkata,KA,305617,UPI
100662,USB-C Cable,1,17686.7,18-05-2023,123 Main St,Delhi,UP,190960,Net Banking
100663,USB-C Cable,8,13648.83,18-05-2023,123 Main St,Kanpur,WB,576651,PhonePe
100664,iPhone 14,2,106423.02,19-05-2023,123 Main St,Delhi,MP,124190,Cryptocurrency
100665,Dell XPS 15,7,145990.48,19-05-2023,123 Main St,Ahmedabad,GJ,866668,Net Banking
100666,Kindle Paperwhite,1,129006.41,19-05-2023,123 Main St,Ahmedabad,KA,199578,Net Banking
100667,Apple Watch,6,22428.68,19-05-2023,123 Main St,Lucknow,MP,780255,PhonePe
100668,Dell XPS 15,7,118642.51,19-05-2023,123 Main St,Jaipur,PB,892350,UPI
100669,Samsung Galaxy S23,3,80628.09,20-05-2023,123 Main St,Chennai,RJ,639153,PhonePe
100670,Sony Headphones,9,65863.49,20-05-2023,123 Main St,Bengaluru,RJ,388340,Credit Card
100671,Nintendo Switch,8,119936.58,20-05-2023,123 Main St,Hyderabad,DL,628244,Credit Card
100672,Bluetooth Speaker,8,93976.83,20-05-2023,123 Main St,Hyderabad,BR,813053,Cryptocurrency
100673,Apple Watch,4,49562,21-05-2023,123 Main St,Pune,MP,779840,Cryptocurrency
100674,iPhone 14,7,67471.13,21-05-2023,123 Main St,Surat,TG,684365,Cryptocurrency
100675,Nintendo Switch,1,105887.4,21-05-2023,123 Main St,Chennai,MH,528337,Credit Card
100676,Nintendo Switch,2,36749.96,21-05-2023,123 Main St,Bengaluru,TG,160653,UPI
100677,Bluetooth Speaker,4,61108.94,21-05-2023,123 Main St,Lucknow,TG,981121,UPI
100678,Sony Headphones,9,89578.44,22-05-2023,123 Main St,Pune,KA,942704,Bank Transfer
100679,USB-C Cable,3,64938.27,22-05-2023,123 Main St,Lucknow,KA,779046,Bank Transfer
100680,Sony Headphones,3,4268.84,22-05-2023,123 Main St,Mumbai,GJ,152544,Net Banking
100681,Washing Machine,7,11564.44,22-05-2023,123 Main St,Bengaluru,TN,460847,PhonePe
100682,PlayStation 5,9,80768.48,22-05-2023,123 Main St,Lucknow,BR,411418,Credit Card
100683,AirPods,3,144405,23-05-2023,123 Main St,Hyderabad,UP,225715,Net Banking
100684,Sony Headphones,6,120272.07,23-05-2023,123 Main St,Ahmedabad,KA,775020,Cash
100685,Washing Machine,2,12322.28,23-05-2023,123 Main St,Bengaluru,PB,862214,Apple Pay
100686,Washing Machine,4,34813.18,23-05-2023,123 Main St,Bengaluru,GJ,489592,Credit Card
100687,Sony Headphones,8,14282,23-05-2023,123 Main St,Mumbai,GJ,604899,Net Banking
100688,AirPods,3,118854.47,24-05-2023,123 Main St,Jaipur,BR,931958,Cash
100689,AirPods,3,20695.77,24-05-2023,123 Main St,Kanpur,PB,365200,Bank Transfer
100690,Bluetooth Speaker,1,111828.01,24-05-2023,123 Main St,Bengaluru,MH,446770,Apple Pay
100691,USB-C Cable,4,140683.95,24-05-2023,123 Main St,Kanpur,RJ,931174,Apple Pay
100692,Washing Machine,4,43318.01,24-05-2023,123 Main St,Chennai,RJ,537576,PhonePe
100693,Macbook Pro,4,68281.49,25-05-2023,123 Main St,Kanpur,BR,513982,UPI
100694,Flatscreen TV,9,87360.11,25-05-2023,123 Main St,Kolkata,TG,375152,PayPal
100695,Kindle Paperwhite,3,114982.98,25-05-2023,123 Main St,Pune,MH,122674,Google Pay
100696,Sony Headphones,6,129592.1,25-05-2023,123 Main St,Jaipur,UP,544064,Credit Card
100697,USB-C Cable,2,30497.45,26-05-2023,123 Main St,Pune,MH,845426,Net Banking
100698,iPad Air,9,21049.34,26-05-2023,123 Main St,Lucknow,GJ,214923,UPI
100699,Bluetooth Speaker,6,42091.58,26-05-2023,123 Main St,Bengaluru,UP,273875,Bank Transfer
100700,Kindle Paperwhite,2,83821.56,26-05-2023,123 Main St,Kolkata,PB,991534,Apple Pay
100701,iPhone 14,8,45727.89,26-05-2023,123 Main St,Hyderabad,GJ,287623,PayPal
100702,iPhone 14,4,59006.32,27-05-2023,123 Main St,Hyderabad,BR,717506,Cash
100703,Macbook Pro,2,64965.77,27-05-2023,123 Main St,Kanpur,UP,744861,UPI
100704,iPhone 14,4,63444.68,27-05-2023,123 Main St,Hyderabad,KA,717997,Debit Card
100705,Nintendo Switch,3,44123.28,27-05-2023,123 Main St,Pune,UP,208597,PayPal
100706,Flatscreen TV,2,28392.9,27-05-2023,123 Main St,Mumbai,KA,625610,PayPal
100707,iPhone 14,6,101501.51,28-05-2023,123 Main St,Hyderabad,PB,774721,Google Pay
100708,Nintendo Switch,6,149803.69,28-05-2023,123 Main St,Kolkata,TG,490285,Debit Card
100709,Washing Machine,5,97356.11,28-05-2023,123 Main St,Lucknow,MH,475013,Apple Pay
100710,Nintendo Switch,9,66740.56,28-05-2023,123 Main St,Surat,RJ,457902,Net Banking
100711,AirPods,5,92460.58,28-05-2023,123 Main St,Bengaluru,MH,806227,Cryptocurrency
100712,Apple Watch,3,99220.02,29-05-2023,123 Main St,Kanpur,BR,422756,Credit Card
100713,Kindle Paperwhite,1,82671.77,29-05-2023,123 Main St,Ahmedabad,TG,790095,Credit Card
100714,Flatscreen TV,3,56258.04,29-05-2023,123 Main St,Bengaluru,BR,532149,Credit Card
100715,Nintendo Switch,5,66913.14,29-05-2023,123 Main St,Mumbai,DL,424884,Net Banking
100716,Kindle Paperwhite,2,93825.42,29-05-2023,123 Main St,Bengaluru,MH,653238,Net Banking
100717,Nintendo Switch,3,108247.21,30-05-2023,123 Main St,Kanpur,PB,791928,Google Pay
100718,Bluetooth Speaker,9,118383.72,30-05-2023,123 Main St,Jaipur,TN,558173,Bank Transfer
100719,Nintendo Switch,7,44472.56,30-05-2023,123 Main St,Lucknow,KA,663082,Cash
100720,Washing Machine,8,70520.42,30-05-2023,123 Main St,Kanpur,BR,651942,PayPal
100721,Apple Watch,1,10704.5,31-05-2023,123 Main St,Pune,TG,773652,PhonePe
100722,iPhone 14,6,20203.53,31-05-2023,123 Main St,Jaipur,BR,548687,Bank Transfer
100723,Washing Machine,5,107614.86,31-05-2023,123 Main St,Ahmedabad,TG,922702,Debit Card
100724,PlayStation 5,6,125942.22,31-05-2023,123 Main St,Jaipur,PB,133626,Debit Card
100725,USB-C Cable,5,107245.41,31-05-2023,123 Main St,Jaipur,DL,446472,UPI
100726,Flatscreen TV,7,15172.12,01-06-2023,123 Main St,Chennai,TG,231051,Bank Transfer
100727,Kindle Paperwhite,1,26144.92,01-06-2023,123 Main St,Lucknow,BR,854192,Net Banking
100728,Macbook Pro,8,122799.04,01-06-2023,123 Main St,Ahmedabad,TN,261739,Cryptocurrency
100729,Bluetooth Speaker,1,30712.39,01-06-2023,123 Main St,Ahmedabad,UP,921149,Cash
100730,Kindle Paperwhite,5,86693.33,01-06-2023,123 Main St,Surat,MP,920982,PhonePe
100731,Washing Machine,2,12389.85,02-06-2023,123 Main St,Kolkata,WB,771763,Debit Card
100732,iPhone 14,8,95424.44,02-06-2023,123 Main St,Lucknow,PB,515073,PhonePe
100733,Dell XPS 15,7,63934.68,02-06-2023,123 Main St,Kanpur,TG,412825,PayPal
100734,Bluetooth Speaker,4,57598.89,02-06-2023,123 Main St,Delhi,DL,908707,Credit Card
100735,Flatscreen TV,9,42060.61,02-06-2023,123 Main St,Kanpur,BR,491502,Debit Card
100736,Samsung Galaxy S23,3,43243.8,03-06-2023,123 Main St,Bengaluru,TN,637085,PayPal
100737,Dell XPS 15,9,116462.28,03-06-2023,123 Main St,Pune,MP,809191,Google Pay
100738,iPhone 14,7,49125.68,03-06-2023,123 Main St,Jaipur,MH,428332,Cryptocurrency
100739,Nintendo Switch,5,30060.35,03-06-2023,123 Main St,Surat,PB,949085,PayPal
100740,Samsung Galaxy S23,5,5110.72,03-06-2023,123 Main St,Surat,BR,835371,Apple Pay
100741,AirPods,9,61833.67,04-06-2023,123 Main St,Kolkata,TG,617721,Bank Transfer
100742,Kindle Paperwhite,5,52176.07,04-06-2023,123 Main St,Ahmedabad,RJ,101675,Credit Card
100743,USB-C Cable,5,14320.88,04-06-2023,123 Main St,Lucknow,BR,103136,Cash
100744,Sony Headphones,4,74797.04,04-06-2023,123 Main St,Delhi,MP,573150,PhonePe
100745,Bluetooth Speaker,2,115201.9,05-06-2023,123 Main St,Jaipur,TG,809994,Cryptocurrency
100746,iPhone 14,2,41763.98,05-06-2023,123 Main St,Kanpur,PB,184335,PayPal
100747,Macbook Pro,6,95065.33,05-06-2023,123 Main St,Kolkata,TG,314125,Bank Transfer
100748,Samsung Galaxy S23,9,19826.81,05-06-2023,123 Main St,Kanpur,DL,205959,Cash
100749,Samsung Galaxy S23,4,63029.38,05-06-2023,123 Main St,Kolkata,MH,293473,Credit Card
100750,Dell XPS 15,6,132127.5,06-06-2023,123 Main St,Hyderabad,BR,508688,Debit Card
100751,Bluetooth Speaker,4,100144.52,06-06-2023,123 Main St,Bengaluru,PB,221687,Google Pay
100752,Washing Machine,5,125898.16,06-06-2023,123 Main St,Lucknow,DL,332255,Apple Pay
100753,AirPods,5,50811.87,06-06-2023,123 Main St,Delhi,BR,585622,Bank Transfer
100754,AirPods,8,90596.86,06-06-2023,123 Main St,Jaipur,BR,359616,UPI
100755,Flatscreen TV,4,74205.01,07-06-2023,123 Main St,Chennai,TN,737514,Cryptocurrency
100756,iPad Air,7,23726.48,07-06-2023,123 Main St,Kanpur,DL,813428,Bank Transfer
100757,Sony Headphones,6,83995.76,07-06-2023,123 Main St,Mumbai,PB,795467,Google Pay
100758,AirPods,6,119043.23,07-06-2023,123 Main St,Kanpur,PB,971537,Cryptocurrency
100759,Flatscreen TV,6,35838.34,07-06-2023,123 Main St,Ahmedabad,UP,934417,Net Banking
100760,iPhone 14,1,118247.22,08-06-2023,123 Main St,Pune,BR,267769,Cash
100761,Dell XPS 15,8,121731.77,08-06-2023,123 Main St,Lucknow,DL,662330,PhonePe
100762,USB-C Cable,5,12966.82,08-06-2023,123 Main St,Hyderabad,TG,286137,PayPal
100763,Apple Watch,6,106481.16,08-06-2023,123 Main St,Kanpur,MP,231717,PayPal
100764,Bluetooth Speaker,4,131491.24,08-06-2023,123 Main St,Kanpur,MP,936275,Cryptocurrency
100765,AirPods,6,34482.03,09-06-2023,123 Main St,Delhi,BR,227519,Cryptocurrency
100766,Samsung Galaxy S23,1,123986.16,09-06-2023,123 Main St,Surat,RJ,780503,Net Banking
100767,Samsung Galaxy S23,3,129523.92,09-06-2023,123 Main St,Pune,PB,243805,Apple Pay
100768,iPad Air,7,75227.62,09-06-2023,123 Main St,Ahmedabad,GJ,278415,Apple Pay
100769,Dell XPS 15,1,128473.71,10-06-2023,123 Main St,Ahmedabad,BR,642635,Google Pay
100770,AirPods,7,11607.31,10-06-2023,123 Main St,Delhi,MH,141558,Google Pay
100771,iPhone 14,9,8857.13,10-06-2023,123 Main St,Ahmedabad,TG,561974,PhonePe
100772,Sony Headphones,2,125627.72,10-06-2023,123 Main St,Mumbai,MP,742937,Google Pay
100773,USB-C Cable,2,79369.49,10-06-2023,123 Main St,Mumbai,TG,381076,PayPal
100774,Flatscreen TV,8,96059.87,11-06-2023,123 Main St,Jaipur,GJ,523462,UPI
100775,iPad Air,6,9537.52,11-06-2023,123 Main St,Bengaluru,RJ,224258,Cryptocurrency
100776,AirPods,5,60424.1,11-06-2023,123 Main St,Pune,PB,874708,UPI
100777,PlayStation 5,4,113187.19,11-06-2023,123 Main St,Kolkata,GJ,514958,PhonePe
100778,Samsung Galaxy S23,2,59992.48,11-06-2023,123 Main St,Kanpur,DL,356861,Google Pay
100779,iPad Air,6,32448.41,12-06-2023,123 Main St,Chennai,TN,262237,Cryptocurrency
100780,Nintendo Switch,7,110410.25,12-06-2023,123 Main St,Surat,RJ,219649,PayPal
100781,iPad Air,6,131929.43,12-06-2023,123 Main St,Hyderabad,MH,459252,Net Banking
100782,Bluetooth Speaker,9,37213.75,12-06-2023,123 Main St,Surat,TG,287363,PayPal
100783,Nintendo Switch,7,57656.48,12-06-2023,123 Main St,Jaipur,BR,852188,Apple Pay
100784,iPhone 14,7,131846.05,13-06-2023,123 Main St,Hyderabad,UP,560057,Google Pay
100785,iPhone 14,5,24833.91,13-06-2023,123 Main St,Pune,MP,985372,Cash
100786,Kindle Paperwhite,7,132627.08,13-06-2023,123 Main St,Delhi,DL,368663,UPI
100787,AirPods,6,110078.98,13-06-2023,123 Main St,Ahmedabad,UP,431643,Cryptocurrency
100788,Dell XPS 15,6,11465,13-06-2023,123 Main St,Pune,BR,254154,PayPal
100789,iPhone 14,1,96357.72,14-06-2023,123 Main St,Jaipur,WB,644238,Net Banking
100790,Dell XPS 15,9,76755.17,14-06-2023,123 Main St,Surat,PB,723828,Debit Card
100791,Flatscreen TV,8,131798.94,14-06-2023,123 Main St,Kanpur,MP,354191,Cash
100792,Macbook Pro,4,106935.23,14-06-2023,123 Main St,Kolkata,MP,402027,Net Banking
100793,Samsung Galaxy S23,6,93351.33,15-06-2023,123 Main St,Kanpur,TN,819585,Apple Pay
100794,Macbook Pro,2,78605.92,15-06-2023,123 Main St,Pune,DL,666827,Bank Transfer
100795,iPhone 14,2,21022.97,15-06-2023,123 Main St,Mumbai,RJ,487613,Cryptocurrency
100796,Macbook Pro,7,78955.67,15-06-2023,123 Main St,Delhi,KA,960841,PayPal
100797,Dell XPS 15,5,61796.03,15-06-2023,123 Main St,Jaipur,WB,801238,Bank Transfer
100798,Nintendo Switch,3,55699.86,16-06-2023,123 Main St,Pune,MP,517289,Google Pay
100799,Nintendo Switch,7,137872.42,16-06-2023,123 Main St,Hyderabad,DL,749974,Google Pay
100800,Nintendo Switch,6,72689.6,16-06-2023,123 Main St,Lucknow,UP,312141,PhonePe
100801,Nintendo Switch,4,51365.32,16-06-2023,123 Main St,Ahmedabad,DL,628219,PhonePe
100802,Kindle Paperwhite,7,85707.94,16-06-2023,123 Main St,Kanpur,KA,807741,Bank Transfer
100803,Macbook Pro,3,83085.43,17-06-2023,123 Main St,Surat,WB,695024,Debit Card
100804,Washing Machine,6,37684.17,17-06-2023,123 Main St,Lucknow,KA,241244,Debit Card
100805,PlayStation 5,1,25045.9,17-06-2023,123 Main St,Mumbai,TN,747220,Net Banking
100806,Macbook Pro,3,76221.67,17-06-2023,123 Main St,Surat,PB,261185,PayPal
100807,USB-C Cable,5,123922.7,17-06-2023,123 Main St,Hyderabad,WB,403742,PayPal
100808,AirPods,3,138741.56,18-06-2023,123 Main St,Pune,WB,457721,Cash
100809,PlayStation 5,1,117946.32,18-06-2023,123 Main St,Delhi,RJ,861709,Net Banking
100810,iPhone 14,3,114708.71,18-06-2023,123 Main St,Bengaluru,PB,115066,Credit Card
100811,Kindle Paperwhite,7,66852.29,18-06-2023,123 Main St,Lucknow,KA,579638,Apple Pay
100812,Washing Machine,2,99539.77,18-06-2023,123 Main St,Jaipur,RJ,195775,Cryptocurrency
100813,Nintendo Switch,9,116464.08,19-06-2023,123 Main St,Kolkata,GJ,235172,Debit Card
100814,Bluetooth Speaker,5,117408.33,19-06-2023,123 Main St,Pune,RJ,426590,Cash
100815,Washing Machine,7,83010.14,19-06-2023,123 Main St,Kanpur,BR,647525,Google Pay
100816,Dell XPS 15,4,113770.81,19-06-2023,123 Main St,Kolkata,MH,508164,Apple Pay
100817,Nintendo Switch,6,110590.01,20-06-2023,123 Main St,Bengaluru,GJ,542510,PayPal
100818,Samsung Galaxy S23,5,71183.09,20-06-2023,123 Main St,Surat,MP,915669,Cryptocurrency
100819,Sony Headphones,4,79295.54,20-06-2023,123 Main St,Lucknow,GJ,337876,Net Banking
100820,USB-C Cable,4,5317.99,20-06-2023,123 Main St,Surat,BR,837677,PayPal
100821,iPad Air,7,47250.15,20-06-2023,123 Main St,Bengaluru,DL,951472,Apple Pay
100822,Apple Watch,5,108945.29,21-06-2023,123 Main St,Hyderabad,MP,273088,Bank Transfer
100823,Bluetooth Speaker,8,116766.66,21-06-2023,123 Main St,Chennai,GJ,187459,Bank Transfer
100824,USB-C Cable,6,63416.4,21-06-2023,123 Main St,Hyderabad,BR,358576,Credit Card
100825,Samsung Galaxy S23,3,129430.35,21-06-2023,123 Main St,Kanpur,PB,806682,Apple Pay
100826,PlayStation 5,9,99493.53,21-06-2023,123 Main St,Delhi,DL,486102,Cash
100827,Apple Watch,7,57253.26,22-06-2023,123 Main St,Lucknow,GJ,804453,UPI
100828,Flatscreen TV,1,23930.98,22-06-2023,123 Main St,Kolkata,BR,941360,Net Banking
100829,Flatscreen TV,8,54953.59,22-06-2023,123 Main St,Pune,UP,400966,Credit Card
100830,USB-C Cable,1,56874.8,22-06-2023,123 Main St,Kolkata,WB,396558,Debit Card
100831,iPad Air,8,122744.49,22-06-2023,123 Main St,Delhi,GJ,169040,Apple Pay
100832,Samsung Galaxy S23,6,57705.29,23-06-2023,123 Main St,Mumbai,TN,253403,Apple Pay
100833,Samsung Galaxy S23,4,93865.85,23-06-2023,123 Main St,Lucknow,MH,532687,Credit Card
100834,PlayStation 5,5,124013.72,23-06-2023,123 Main St,Surat,PB,159973,UPI
100835,USB-C Cable,1,54892.77,23-06-2023,123 Main St,Lucknow,DL,225434,Google Pay
100836,Dell XPS 15,7,100798.11,23-06-2023,123 Main St,Jaipur,RJ,634694,Credit Card
100837,Macbook Pro,5,133108.65,24-06-2023,123 Main St,Mumbai,RJ,677929,Debit Card
100838,Macbook Pro,1,78741.44,24-06-2023,123 Main St,Jaipur,PB,419592,Apple Pay
100839,Samsung Galaxy S23,5,62612.86,24-06-2023,123 Main St,Delhi,GJ,768115,PhonePe
100840,USB-C Cable,5,129988.84,24-06-2023,123 Main St,Surat,UP,695689,Net Banking
100841,Flatscreen TV,4,62979.77,25-06-2023,123 Main St,Surat,DL,898255,Cash
100842,iPhone 14,8,52985.49,25-06-2023,123 Main St,Mumbai,TG,526315,Debit Card
100843,Sony Headphones,5,85485.13,25-06-2023,123 Main St,Pune,BR,686449,Net Banking
100844,PlayStation 5,9,105407.84,25-06-2023,123 Main St,Kolkata,UP,951106,Google Pay
100845,Kindle Paperwhite,3,53019.48,25-06-2023,123 Main St,Pune,GJ,776266,UPI
100846,Kindle Paperwhite,3,101700.58,26-06-2023,123 Main St,Mumbai,KA,951518,Google Pay
100847,Washing Machine,3,132432.35,26-06-2023,123 Main St,Delhi,DL,288290,Credit Card
